identity_price
1050000.0
550000.0
410000.0
550000.0
350000.0
1600000.0
950000.0
395000.0
650000.0
680000.0
550000.0
750000.0
420000.0
800000.0
1150000.0
650000.0
220000.0
390000.0
550000.0
400000.0
357900.0
190000.0
350000.0
650000.0
1900000.0
550000.0
200000.0
370000.0
680000.0
535000.0
550000.0
1200000.0
380000.0
620000.0
540000.0
620000.0
450000.0
590000.0
3000000.0
620000.0
400000.0
370000.0
400000.0
420000.0
320000.0
420000.0
320000.0
1250000.0
390000.0
315000.0
650000.0
350000.0
500000.0
1600000.0
730000.0
299999.0
450000.0
700000.0
480000.0
430000.0
550000.0
700000.0
980000.0
320000.0
690000.0
1000000.0
420000.0
330000.0
2300000.0
380000.0
1550000.0
264999.0
328900.0
250000.0
380000.0
660000.0
900000.0
700000.0
350000.0
1600000.0
300000.0
400000.0
330000.0
620000.0
530000.0
450000.0
595000.0
580000.0
1300000.0
2300000.0
750000.0
520000.0
800000.0
590000.0
2200000.0
600000.0
590000.0
230000.0
500000.0
610000.0
2900000.0
600000.0
1200000.0
282000.0
585000.0
260000.0
1200000.0
200000.0
849999.0
1200000.0
1650000.0
750000.0
380000.0
730000.0
420000.0
570000.0
990000.0
800000.0
190000.0
820000.0
221000.0
420000.0
350000.0
1500000.0
1000000.0
370000.0
1200000.0
450000.0
1200000.0
350000.0
470000.0
280000.0
420000.0
2100000.0
600000.0
2700000.0
270000.0
2300000.0
980000.0
1550000.0
400000.0
320000.0
2300000.0
529999.0
395000.0
1200000.0
500000.0
210000.0
680000.0
680000.0
1050000.0
546000.0
530000.0
690000.0
600000.0
1900000.0
650000.0
435000.0
350000.0
550000.0
1000000.0
850000.0
350000.0
800000.0
750000.0
200000.0
790000.0
380000.0
890000.0
450000.0
600000.0
650000.0
520000.0
380000.0
550000.0
240000.0
530000.0
530000.0
550000.0
600000.0
1300000.0
450000.0
1100000.0
290000.0
2100000.0
995000.0
595000.0
400000.0
790000.0
3000000.0
3600000.0
1200000.0
385000.0
330000.0
750000.0
620000.0
1550000.0
1400000.0
470000.0
450000.0
500000.0
400000.0
1600000.0
255000.0
600000.0
450000.0
995000.0
750000.0
2500000.0
300000.0
900000.0
1200000.0
900000.0
299000.0
1200000.0
2150000.0
594999.0
200000.0
340000.0
1800000.0
320000.0
390000.0
368420.0
1600000.0
350000.0
1500000.0
265000.0
550000.0
790000.0
480000.0
600000.0
750000.0
850000.0
1300000.0
400000.0
270000.0
380000.0
328900.0
230000.0
480000.0
550000.0
1300000.0
200000.0
595000.0
590000.0
950000.0
270000.0
960000.0
850000.0
260000.0
350000.0
650000.0
2150000.0
400000.0
400000.0
594999.0
342000.0
948000.0
1300000.0
1850000.0
490000.0
990000.0
1300000.0
315000.0
600000.0
995000.0
1600000.0
750000.0
230000.0
350000.0
480000.0
300000.0
1180000.0
720000.0
530000.0
200000.0
800000.0
230000.0
850000.0
750000.0
520000.0
380000.0
300000.0
380000.0
960000.0
2350000.0
650000.0
1200000.0
2300000.0
400000.0
1600000.0
720000.0
460000.0
800000.0
850000.0
995000.0
1490000.0
370000.0
380000.0
670000.0
1500000.0
800000.0
400000.0
1300000.0
650000.0
430000.0
315000.0
670000.0
430000.0
680000.0
357900.0
395000.0
650000.0
1250000.0
390000.0
1000000.0
1650000.0
1900000.0
750000.0
850000.0
620000.0
700000.0
350000.0
380000.0
430000.0
1600000.0
1500000.0
390000.0
1000000.0
1649999.0
350000.0
220000.0
415000.0
441000.0
899000.0
950000.0
2000000.0
479000.0
460000.0
750000.0
700000.0
2500000.0
1200000.0
1800000.0
780000.0
280000.0
400000.0
370000.0
1600000.0
995000.0
435000.0
595000.0
450000.0
580000.0
1700000.0
730000.0
920000.0
530000.0
480000.0
620000.0
650000.0
670000.0
550000.0
1090000.0
260000.0
2100000.0
600000.0
750000.0
1600000.0
500000.0
480000.0
240000.0
750000.0
850000.0
1500000.0
400000.0
270000.0
800000.0
480000.0
360000.0
2800000.0
600000.0
650000.0
690000.0
1500000.0
2500000.0
530000.0
350000.0
990000.0
620000.0
550000.0
950000.0
1700000.0
790000.0
350000.0
1300000.0
650000.0
900000.0
600000.0
370000.0
285000.0
750000.0
595000.0
336000.0
1900000.0
1000000.0
600000.0
314999.0
320000.0
500000.0
420000.0
375000.0
750000.0
1000000.0
420000.0
620000.0
220000.0
260000.0
600000.0
1600000.0
660000.0
2200000.0
530000.0
899000.0
3800000.0
365000.0
1600000.0
500000.0
1000000.0
580000.0
500000.0
750000.0
1350000.0
420000.0
220000.0
790000.0
395000.0
980000.0
600000.0
395000.0
370000.0
790000.0
750000.0
205000.0
350000.0
420000.0
550000.0
530000.0
2800000.0
2900000.0
700000.0
315000.0
395000.0
1199990.0
600000.0
330000.0
158033.0
430000.0
270000.0
255000.0
1200000.0
500000.0
430000.0
680000.0
1600000.0
550000.0
400000.0
1700000.0
345000.0
1100000.0
420000.0
1000000.0
1600000.0
1400000.0
400000.0
800000.0
153000.0
395000.0
1800000.0
650000.0
510000.0
520000.0
550000.0
1300000.0
450000.0
900000.0
380000.0
850000.0
400000.0
900000.0
420000.0
300000.0
2500000.0
385000.0
530000.0
700000.0
420000.0
1000000.0
370000.0
330000.0
1200000.0
230000.0
750000.0
420000.0
210000.0
560000.0
900000.0
980000.0
650000.0
230000.0
2000000.0
3800000.0
380000.0
480000.0
880000.0
440000.0
240000.0
350000.0
420000.0
750000.0
270000.0
480000.0
380000.0
1090000.0
250000.0
480000.0
1090000.0
600000.0
379000.0
400000.0
400000.0
1050000.0
420000.0
420000.0
480000.0
490000.0
280000.0
435000.0
749000.0
390000.0
1200000.0
800000.0
570000.0
2300000.0
1600000.0
980000.0
1600000.0
1000000.0
370000.0
880000.0
950000.0
340000.0
750000.0
315000.0
999000.0
360000.0
390000.0
990000.0
375000.0
820000.0
350000.0
189000.0
400000.0
230000.0
265000.0
300000.0
365000.0
940000.0
550000.0
3800000.0
3200000.0
720000.0
430000.0
600000.0
450000.0
800000.0
350000.0
595000.0
1300000.0
380000.0
900000.0
200000.0
700000.0
280000.0
395000.0
600000.0
232000.0
370000.0
1700000.0
1700000.0
650000.0
420000.0
1200000.0
650000.0
200000.0
420000.0
900000.0
680000.0
1850000.0
230000.0
330000.0
420000.0
420000.0
650000.0
190000.0
600000.0
160000.0
420000.0
590000.0
690000.0
2500000.0
250000.0
600000.0
990000.0
800000.0
400000.0
900000.0
1050000.0
320000.0
2100000.0
495000.0
400000.0
250000.0
749000.0
350000.0
1700000.0
900000.0
600000.0
1100000.0
500000.0
799999.0
350000.0
750000.0
430000.0
530000.0
720000.0
739000.0
435000.0
2300000.0
280000.0
460000.0
220000.0
810000.0
350000.0
350000.0
820000.0
1300000.0
980000.0
3800000.0
300000.0
328900.0
450000.0
495000.0
670000.0
365000.0
420000.0
280000.0
2300000.0
520000.0
2100000.0
1800000.0
1250000.0
399000.0
2300000.0
450000.0
500000.0
798000.0
530000.0
330000.0
600000.0
600000.0
420000.0
2000000.0
820000.0
950000.0
850000.0
370000.0
570000.0
1200000.0
328900.0
750000.0
900000.0
995000.0
530000.0
270000.0
615000.0
200000.0
390000.0
260000.0
1100000.0
550000.0
680000.0
480000.0
270000.0
550000.0
390000.0
990000.0
210000.0
400000.0
950000.0
2000000.0
2500000.0
240000.0
950000.0
245000.0
485000.0
250000.0
840000.0
595000.0
299999.0
275000.0
400000.0
530000.0
780000.0
720000.0
380000.0
350000.0
900000.0
250000.0
1200000.0
820000.0
710000.0
1350000.0
840000.0
385000.0
300000.0
2180000.0
380000.0
1050000.0
300000.0
420000.0
750000.0
780000.0
750000.0
550000.0
1200000.0
300000.0
500000.0
995000.0
400000.0
280000.0
470000.0
550000.0
550000.0
380000.0
600000.0
395000.0
480000.0
650000.0
220000.0
240000.0
400000.0
1500000.0
370000.0
750000.0
370000.0
520000.0
1490000.0
280000.0
800000.0
450000.0
315000.0
480000.0
520000.0
300000.0
700000.0
550000.0
1200000.0
210000.0
650000.0
330000.0
395000.0
380000.0
550000.0
230000.0
385000.0
500000.0
270000.0
215000.0
1600000.0
1000000.0
336000.0
530000.0
610000.0
690000.0
430000.0
2800000.0
460000.0
885000.0
949999.0
995000.0
2550000.0
1799000.0
700000.0
650000.0
2180000.0
200000.0
500000.0
580000.0
600000.0
395000.0
750000.0
450000.0
390000.0
550000.0
1170000.0
1200000.0
600000.0
800000.0
430000.0
1500000.0
650000.0
730000.0
220000.0
220000.0
400000.0
600000.0
350000.0
1450000.0
2000000.0
330000.0
480000.0
370000.0
415000.0
490000.0
900000.0
600000.0
720000.0
1600000.0
1250000.0
1649999.0
1700000.0
615000.0
247500.0
370000.0
395000.0
370000.0
320000.0
1400000.0
320000.0
1850000.0
900000.0
690000.0
4200000.0
320000.0
350000.0
850000.0
200000.0
300000.0
410000.0
2300000.0
650000.0
3000000.0
520000.0
205000.0
1300000.0
650000.0
690000.0
450000.0
360000.0
1600000.0
880000.0
300000.0
400000.0
600000.0
200000.0
1700000.0
500000.0
550000.0
620000.0
450000.0
180000.0
1600000.0
770000.0
553800.0
400000.0
2500000.0
1890000.0
271700.0
350000.0
900000.0
280000.0
570000.0
120000.0
480000.0
650000.0
1490000.0
1400000.0
210000.0
530000.0
3500000.0
1600000.0
690000.0
450000.0
900000.0
400000.0
450000.0
400000.0
295000.0
610000.0
315000.0
395000.0
450000.0
336000.0
2500000.0
370000.0
1400000.0
420000.0
560000.0
650000.0
220000.0
650000.0
650000.0
650000.0
530000.0
1800000.0
800000.0
1100000.0
200000.0
368420.0
3490000.0
390000.0
1100000.0
550000.0
2000000.0
550000.0
1600000.0
230000.0
300000.0
700000.0
320000.0
230000.0
1000000.0
420000.0
400000.0
1700000.0
2500000.0
1200000.0
480000.0
650000.0
690000.0
700000.0
2500000.0
550000.0
390000.0
310000.0
215000.0
680000.0
1649999.0
1400000.0
520000.0
320000.0
4000000.0
790000.0
180000.0
530000.0
1400000.0
750000.0
750000.0
585000.0
370000.0
950000.0
580000.0
450000.0
320000.0
650000.0
310000.0
330000.0
380000.0
395000.0
1600000.0
1600000.0
370000.0
850000.0
420000.0
400000.0
420000.0
1600000.0
720000.0
670000.0
550000.0
210000.0
230000.0
680000.0
420000.0
500000.0
900000.0
380000.0
700000.0
1000000.0
300000.0
590000.0
980000.0
480000.0
1450000.0
700000.0
800000.0
680000.0
380000.0
410000.0
620000.0
420000.0
160000.0
500000.0
750000.0
380000.0
1900000.0
550000.0
200000.0
995000.0
880000.0
350000.0
250000.0
1500000.0
750000.0
200000.0
1300000.0
1200000.0
520000.0
480000.0
1600000.0
2500000.0
280000.0
750000.0
275000.0
580000.0
799999.0
420000.0
310000.0
2000000.0
345000.0
530000.0
2500000.0
330000.0
350000.0
990000.0
275000.0
370000.0
365000.0
230000.0
900000.0
1600000.0
750000.0
2000000.0
350000.0
500000.0
530000.0
200000.0
1800000.0
280000.0
680000.0
550000.0
1700000.0
370000.0
380000.0
155000.0
900000.0
370000.0
600000.0
850000.0
480000.0
480000.0
400000.0
850000.0
2200000.0
220000.0
650000.0
550000.0
350000.0
500000.0
700000.0
1200000.0
750000.0
1600000.0
750000.0
420000.0
600000.0
350000.0
1600000.0
380000.0
1800000.0
800000.0
315000.0
499000.0
599000.0
290000.0
750000.0
749999.0
250000.0
3000000.0
420000.0
3600000.0
2900000.0
1420000.0
265000.0
275000.0
2100000.0
600000.0
780000.0
595000.0
450000.0
430000.0
750000.0
735000.0
1200000.0
300000.0
3800000.0
850000.0
1700000.0
850000.0
320000.0
1700000.0
560000.0
280000.0
350000.0
600000.0
850000.0
700000.0
780000.0
230000.0
367500.0
240000.0
330000.0
600000.0
1800000.0
420000.0
320000.0
2000000.0
350000.0
790000.0
285000.0
1300000.0
590000.0
650000.0
750000.0
797000.0
1200000.0
680000.0
495000.0
1850000.0
410000.0
2350000.0
360000.0
560000.0
1600000.0
2500000.0
370000.0
350000.0
380000.0
400000.0
1600000.0
410000.0
3600000.0
650000.0
255000.0
450000.0
2500000.0
1800000.0
550000.0
400000.0
740000.0
540000.0
1700000.0
800000.0
380000.0
1700000.0
435000.0
600000.0
1600000.0
880000.0
995000.0
600000.0
380000.0
780000.0
470000.0
480000.0
300000.0
280000.0
820000.0
1600000.0
550000.0
1200000.0
1900000.0
850000.0
420000.0
948000.0
370000.0
550000.0
650000.0
550000.0
280000.0
399000.0
750000.0
525000.0
1300000.0
660000.0
980000.0
750000.0
1600000.0
350000.0
990000.0
1300000.0
500000.0
650000.0
220000.0
500000.0
1200000.0
380000.0
1000000.0
749000.0
270000.0
450000.0
315000.0
950000.0
570000.0
900000.0
780000.0
270000.0
850000.0
160000.0
200000.0
350000.0
595000.0
995000.0
2500000.0
1200000.0
615000.0
310000.0
2200000.0
1850000.0
1100000.0
550000.0
210000.0
299000.0
220000.0
530000.0
372000.0
690000.0
370000.0
350000.0
350000.0
570000.0
2000000.0
800000.0
850000.0
470000.0
680000.0
550000.0
530000.0
540000.0
890000.0
550000.0
515000.0
1180000.0
650000.0
820000.0
390000.0
950000.0
400000.0
600000.0
450000.0
120000.0
380000.0
4000000.0
585000.0
290000.0
1500000.0
350000.0
1600000.0
370000.0
480000.0
650000.0
530000.0
450000.0
400000.0
232000.0
1100000.0
739000.0
520000.0
980000.0
650000.0
370000.0
980000.0
550000.0
350000.0
459999.0
570000.0
650000.0
300000.0
700000.0
280000.0
395000.0
1200000.0
230000.0
900000.0
2300000.0
700000.0
350000.0
550000.0
800000.0
1150000.0
670000.0
395000.0
1500000.0
700000.0
200000.0
350000.0
1850000.0
580000.0
1950000.0
750000.0
290000.0
3000000.0
420000.0
600000.0
650000.0
750000.0
420000.0
680000.0
400000.0
1200000.0
230000.0
900000.0
1700000.0
550000.0
735000.0
490000.0
200000.0
680000.0
430000.0
700000.0
490000.0
550000.0
750000.0
400000.0
689000.0
700000.0
420000.0
420000.0
600000.0
650000.0
450000.0
400000.0
470000.0
230000.0
230000.0
550000.0
3000000.0
690000.0
950000.0
980000.0
400000.0
690000.0
3900000.0
1600000.0
650000.0
800000.0
440000.0
450000.0
420000.0
1200000.0
480000.0
230000.0
230000.0
280000.0
600000.0
2800000.0
210000.0
800000.0
650000.0
290000.0
830000.0
790000.0
3800000.0
230000.0
440000.0
650000.0
499000.0
328900.0
280000.0
320000.0
325000.0
3000000.0
1350000.0
1450000.0
265000.0
420000.0
550000.0
840000.0
3000000.0
420000.0
620000.0
560000.0
180000.0
370000.0
259999.0
1100000.0
700000.0
550000.0
720000.0
220000.0
250000.0
1600000.0
348000.0
400000.0
340000.0
455000.0
800000.0
1200000.0
400000.0
1700000.0
1950000.0
1100000.0
320000.0
800000.0
990000.0
750000.0
1100000.0
500000.0
700000.0
390000.0
780000.0
350000.0
330000.0
2500000.0
450000.0
400000.0
2500000.0
680000.0
350000.0
499000.0
338000.0
1100000.0
650000.0
840000.0
1100000.0
460000.0
330000.0
400000.0
1500000.0
750000.0
550000.0
875000.0
850000.0
800000.0
750000.0
265000.0
690000.0
4200000.0
600000.0
480000.0
950000.0
505000.0
580000.0
1200000.0
530000.0
500000.0
1700000.0
995000.0
200000.0
800000.0
790000.0
490000.0
1050000.0
590000.0
260000.0
530000.0
750000.0
560000.0
950000.0
300000.0
615000.0
1400000.0
560000.0
415000.0
590000.0
595000.0
550000.0
580000.0
1200000.0
1050000.0
750000.0
950000.0
235000.0
370000.0
1200000.0
750000.0
699000.0
740000.0
600000.0
1300000.0
600000.0
1100000.0
385000.0
600000.0
400000.0
3800000.0
948000.0
1450000.0
1100000.0
250000.0
2500000.0
600000.0
360000.0
280000.0
350000.0
395000.0
1600000.0
1950000.0
340000.0
595000.0
650000.0
2600000.0
250000.0
320000.0
450000.0
950000.0
550000.0
480000.0
420000.0
1800000.0
810000.0
380000.0
679999.0
230000.0
510000.0
367500.0
480000.0
380000.0
320000.0
220000.0
750000.0
480000.0
700000.0
540000.0
349999.0
1050000.0
300000.0
595000.0
890000.0
4200000.0
450000.0
3000000.0
1400000.0
370000.0
595000.0
3490000.0
1000000.0
400000.0
3600000.0
2100000.0
1600000.0
660000.0
2750000.0
260000.0
350000.0
550000.0
950000.0
798000.0
480000.0
